Wall time,Step,Value
1602156138.508194,0,0.9025166630744934
1602156143.695998,1,0.9333833456039429
1602156148.878486,2,0.9383999705314636
1602156154.106623,3,0.9432500004768372
1602156159.342999,4,0.9444166421890259
1602156164.273848,5,0.9467333555221558
1602156169.605976,6,0.9481333494186401
1602156174.740353,7,0.9474499821662903
1602156179.903811,8,0.9496333599090576
1602156185.193537,9,0.9504333138465881
1602156190.417197,10,0.9505333304405212
1602156195.447198,11,0.9516500234603882
1602156200.583339,12,0.953083336353302
1602156205.766422,13,0.952750027179718
1602156210.933795,14,0.9547833204269409
1602156216.074818,15,0.9526166915893555
1602156221.45128,16,0.9544833302497864
1602156226.610962,17,0.9525833129882812
1602156231.791455,18,0.9537666440010071
1602156236.930067,19,0.9554499983787537
1602156241.926294,20,0.9538666605949402
1602156247.006707,21,0.954716682434082
1602156252.061249,22,0.9572666883468628
1602156256.919875,23,0.9564499855041504
1602156261.604987,24,0.9531333446502686
1602156266.081426,25,0.9536166787147522
1602156270.773822,26,0.9569500088691711
1602156275.517906,27,0.9566666483879089
1602156280.451287,28,0.9569833278656006
1602156285.258738,29,0.9568666815757751
1602156290.010027,30,0.956766664981842
1602156294.687974,31,0.9576333165168762
1602156299.436408,32,0.9590666890144348
1602156304.126406,33,0.9575333595275879
1602156308.752885,34,0.9576333165168762
1602156313.416248,35,0.9600333571434021
1602156318.155291,36,0.9562833309173584
1602156322.895208,37,0.9565666913986206
1602156327.62239,38,0.9580000042915344
1602156332.25261,39,0.9575833082199097
1602156336.945751,40,0.960433304309845
1602156341.500184,41,0.9596166610717773
1602156346.051004,42,0.9594833254814148
1602156350.718901,43,0.9590166807174683
1602156355.531752,44,0.958050012588501
1602156360.26277,45,0.9594333171844482
1602156364.986306,46,0.9585166573524475
1602156369.521912,47,0.9592166543006897
1602156374.2451,48,0.9585833549499512
1602156378.942168,49,0.9584000110626221
1602156383.62931,50,0.958216667175293
1602156388.314322,51,0.9602000117301941
1602156393.068629,52,0.9592499732971191
1602156397.647127,53,0.9594333171844482
1602156402.221797,54,0.9599499702453613
1602156406.912979,55,0.9577999711036682
1602156411.380426,56,0.9596666693687439
1602156415.831848,57,0.9606333374977112
1602156420.169859,58,0.9610499739646912
1602156424.719681,59,0.9608500003814697
1602156429.086204,60,0.9594500064849854
1602156433.663785,61,0.9597166776657104
1602156438.281487,62,0.9594333171844482
1602156442.703625,63,0.9598166942596436
1602156447.356157,64,0.9605333209037781
1602156451.993814,65,0.9603833556175232
1602156456.720745,66,0.9616166949272156
1602156461.355093,67,0.9608666896820068
1602156465.962064,68,0.9585666656494141
1602156470.369393,69,0.9608333110809326
1602156474.848973,70,0.9614333510398865
1602156479.434837,71,0.960349977016449
1602156484.114613,72,0.9596166610717773
1602156488.533806,73,0.9611166715621948
1602156493.022261,74,0.9612500071525574
1602156497.770372,75,0.9592000246047974
1602156502.492265,76,0.9608833193778992
1602156506.991009,77,0.9615166783332825
1602156511.594105,78,0.9626500010490417
1602156516.027657,79,0.9601666927337646
1602156520.562808,80,0.9618833065032959
1602156525.136777,81,0.9606666564941406
1602156529.817453,82,0.9614333510398865
1602156534.335675,83,0.962933361530304
1602156538.650118,84,0.9607333540916443
1602156543.109156,85,0.9592833518981934
1602156547.635955,86,0.9634333252906799
1602156552.054432,87,0.9602500200271606
1602156556.524014,88,0.9595000147819519
1602156561.107027,89,0.9619166851043701
1602156565.595705,90,0.9626333117485046
1602156570.163101,91,0.9584000110626221
1602156574.660031,92,0.9615833163261414
1602156579.175008,93,0.9617833495140076
1602156583.80383,94,0.9607666730880737
1602156588.929298,95,0.9608666896820068
1602156593.455201,96,0.9631999731063843
1602156598.178659,97,0.9613666534423828
1602156602.793857,98,0.9629499912261963
1602156607.302576,99,0.9620000123977661
1602156612.029308,100,0.9628166556358337
1602156616.912826,101,0.9630333185195923
1602156621.378674,102,0.959766685962677
1602156625.973406,103,0.9640833139419556
1602156630.49477,104,0.9608666896820068
1602156634.919812,105,0.9621166586875916
1602156639.442011,106,0.9598000049591064
1602156644.035456,107,0.9637166857719421
1602156648.600554,108,0.9605666399002075
1602156653.068032,109,0.9624166488647461
1602156657.634971,110,0.9605833292007446
1602156662.138498,111,0.9630500078201294
1602156666.651512,112,0.9637166857719421
1602156671.194254,113,0.9614499807357788
1602156675.849323,114,0.9631500244140625
1602156680.599992,115,0.9638833403587341
1602156685.239041,116,0.9627333283424377
1602156689.760869,117,0.9624333381652832
1602156694.374244,118,0.9624000191688538
1602156698.796756,119,0.9615833163261414
1602156703.197858,120,0.9623333215713501
1602156707.694343,121,0.961899995803833
1602156712.028526,122,0.9645833373069763
1602156716.306196,123,0.9614999890327454
1602156720.738384,124,0.9621333479881287
1602156725.124868,125,0.9626666903495789
1602156729.464585,126,0.9606166481971741
1602156733.866994,127,0.9645166397094727
1602156738.289779,128,0.9613500237464905
1602156742.755854,129,0.9637333154678345
1602156747.278607,130,0.963450014591217
1602156751.720761,131,0.9622499942779541
1602156756.131646,132,0.9625999927520752
1602156760.39737,133,0.9623333215713501
1602156764.734041,134,0.962233304977417
1602156769.091975,135,0.9635666608810425
1602156773.571902,136,0.9614166617393494
1602156777.793324,137,0.9632166624069214
1602156782.270076,138,0.9630833268165588
1602156786.728395,139,0.9643666744232178
1602156791.087748,140,0.9610666632652283
1602156795.483302,141,0.9621000289916992
1602156799.954168,142,0.9653833508491516
1602156804.309404,143,0.9627666473388672
1602156808.78796,144,0.9627000093460083
1602156813.17971,145,0.9630833268165588
1602156817.565452,146,0.9614333510398865
1602156822.039135,147,0.9628999829292297
1602156826.496892,148,0.9649999737739563
1602156830.99352,149,0.9635499715805054
1602156835.408395,150,0.9635999798774719
1602156839.847147,151,0.9632999897003174
1602156844.28302,152,0.9645333290100098
1602156848.796513,153,0.963616669178009
1602156853.218602,154,0.9626666903495789
1602156857.612353,155,0.9624166488647461
1602156862.018928,156,0.9627500176429749
1602156866.45782,157,0.9635833501815796
1602156870.912565,158,0.9627833366394043
1602156875.208013,159,0.9635499715805054
1602156879.756109,160,0.9624333381652832
1602156884.21474,161,0.9640166759490967
1602156888.635836,162,0.9629166722297668
1602156893.024132,163,0.9635000228881836
1602156897.233715,164,0.9635999798774719
1602156901.684253,165,0.9624833464622498
1602156906.253293,166,0.9647499918937683
1602156910.584,167,0.9604166746139526
1602156915.017098,168,0.9618499875068665
1602156919.350749,169,0.9625833630561829
1602156923.790159,170,0.9635833501815796
1602156928.217928,171,0.9651666879653931
1602156932.681619,172,0.9637666940689087
1602156937.170653,173,0.9646333456039429
1602156941.554604,174,0.965499997138977
1602156945.96466,175,0.963616669178009
1602156950.383464,176,0.9634333252906799
1602156954.668782,177,0.9649666547775269
1602156959.640473,178,0.9650999903678894
1602156964.168342,179,0.9632666707038879
1602156968.613743,180,0.963866651058197
1602156973.009042,181,0.9623666405677795
1602156977.365493,182,0.9652000069618225
1602156981.810656,183,0.9631166458129883
1602156986.262144,184,0.9642333388328552
1602156990.627587,185,0.9624333381652832
1602156995.043909,186,0.9655333161354065
1602156999.265778,187,0.9635999798774719
1602157003.697818,188,0.9638166427612305
1602157008.115109,189,0.9644333124160767
1602157012.447683,190,0.9620833396911621
1602157016.732706,191,0.9643333554267883
1602157021.18409,192,0.9634166955947876
1602157025.602733,193,0.9637666940689087
1602157030.052479,194,0.9634000062942505
1602157034.467609,195,0.9656166434288025
1602157038.781635,196,0.9639000296592712
1602157043.115376,197,0.9642500281333923
1602157047.589403,198,0.9650333523750305
1602157051.938384,199,0.9629666805267334
1602157056.244101,200,0.964983344078064
1602157060.764051,201,0.9631500244140625
1602157065.235483,202,0.9650833606719971
1602157069.601299,203,0.9626833200454712
1602157074.072073,204,0.9626833200454712
1602157078.507198,205,0.965749979019165
1602157082.840338,206,0.965233325958252
1602157087.348948,207,0.9635166525840759
1602157091.744517,208,0.9623333215713501
1602157096.215015,209,0.965316653251648
1602157100.563179,210,0.9628333449363708
1602157104.99369,211,0.9644333124160767
1602157109.478039,212,0.9630333185195923
1602157114.018587,213,0.965499997138977
1602157118.450237,214,0.9655333161354065
1602157122.904935,215,0.9634166955947876
1602157127.40108,216,0.9628499746322632
1602157131.830847,217,0.9642500281333923
1602157136.194202,218,0.9644333124160767
1602157140.475989,219,0.9665499925613403
1602157144.968332,220,0.963616669178009
1602157149.499705,221,0.9646833539009094
1602157153.827418,222,0.9619166851043701
1602157158.333788,223,0.9615499973297119
1602157162.66625,224,0.9649666547775269
1602157166.998179,225,0.9644833207130432
1602157171.410244,226,0.9639666676521301
1602157175.846788,227,0.9639333486557007
1602157179.956311,228,0.9664999842643738
1602157184.35932,229,0.9639833569526672
1602157188.792729,230,0.9646000266075134
1602157193.109065,231,0.9645833373069763
1602157197.359621,232,0.9654333591461182
1602157201.904203,233,0.9645500183105469
1602157206.412927,234,0.9646499752998352
1602157210.817975,235,0.9640666842460632
1602157215.255511,236,0.9660500288009644
1602157219.53626,237,0.963949978351593
1602157223.915847,238,0.9651833176612854
1602157228.254485,239,0.9643499851226807
1602157232.773465,240,0.9642833471298218
1602157237.307529,241,0.9653666615486145
1602157241.625116,242,0.964900016784668
1602157246.105004,243,0.9642333388328552
1602157250.551529,244,0.9667333364486694
1602157254.944036,245,0.9663500189781189
1602157259.090457,246,0.9637333154678345
1602157263.473641,247,0.9628999829292297
1602157267.887661,248,0.9634000062942505
1602157272.251531,249,0.9641500115394592
1602157276.706507,250,0.9644666910171509
1602157281.139931,251,0.9660500288009644
1602157285.490877,252,0.9631333351135254
1602157289.933979,253,0.964900016784668
1602157294.208916,254,0.9653333425521851
1602157298.535342,255,0.9656833410263062
1602157303.05018,256,0.9653833508491516
1602157307.464008,257,0.9643999934196472
1602157311.929923,258,0.9656833410263062
1602157316.342479,259,0.9656999707221985
1602157320.633853,260,0.9645166397094727
1602157324.883909,261,0.9648000001907349
1602157329.232923,262,0.964983344078064
1602157333.64189,263,0.9634833335876465
1602157337.985755,264,0.9635499715805054
1602157342.342828,265,0.9648500084877014
1602157346.868628,266,0.9659666419029236
1602157351.25865,267,0.9641000032424927
1602157355.574751,268,0.965749979019165
1602157359.925835,269,0.9656500220298767
1602157364.555822,270,0.9618333578109741
1602157368.941251,271,0.965749979019165
1602157373.382953,272,0.9664333462715149
1602157377.89602,273,0.9665166735649109
1602157382.16482,274,0.9641666412353516
1602157386.581272,275,0.9627666473388672
1602157391.038345,276,0.9668333530426025
1602157395.525686,277,0.9638500213623047
1602157399.892678,278,0.9662500023841858
1602157404.307928,279,0.9646000266075134
1602157408.785365,280,0.9656000137329102
1602157413.138776,281,0.9646833539009094
1602157417.669938,282,0.963450014591217
1602157422.155892,283,0.9639833569526672
1602157426.572149,284,0.9642333388328552
1602157430.978702,285,0.965666651725769
1602157435.454905,286,0.964983344078064
1602157439.934443,287,0.9649333357810974
1602157444.486037,288,0.964033305644989
1602157449.013549,289,0.9655500054359436
1602157453.485285,290,0.9624166488647461
1602157457.870137,291,0.967283308506012
1602157462.335715,292,0.9649999737739563
1602157466.780099,293,0.9654499888420105
1602157471.266079,294,0.965583324432373
1602157475.675388,295,0.9658499956130981
1602157479.876593,296,0.9649999737739563
1602157484.32151,297,0.9659833312034607
1602157488.72493,298,0.9650499820709229
1602157493.272312,299,0.9671833515167236
